"metaphln"	"binsPTR"	"binsRelab"	"Ref_PTR"	"Ref_Relab"
"HSM7J4HI"	0.692758502031775	0.519766644071286	0.702402053951191	0.56049874788685	0.663707953032189
"HSM7J4HK"	0.712021512809364	0.577777245182813	0.68265475567123	0.597791836149781	0.658641177331674
"HSM7J4HM"	0.789433580683687	0.885326330502663	0.961135669541345	0.718493184803993	0.743105111075054
"HSM7J4HO"	0.740668399337741	0.892521028258115	0.952723510590765	0.717145154845365	0.704479952140794
"HSM7J4HQ"	0.673800802875249	0.867839810207355	0.962800575739214	0.687891384966889	0.76351145217625
"HSM7J4HS"	0.765771985023251	0.946561222000959	0.968733592393365	0.753854954125514	0.764470124592333
"HSM7J4HU"	0.728655230214184	0.898281985195292	0.901176323694617	0.800759680509757	0.711099984687189
"HSM7J4HW"	0.708712284750741	0.771573789470733	0.85462228748025	0.710760713585846	0.682899248966734
"HSM7J4HY"	0.724520883501587	0.713112463099421	0.873645798395408	0.620124253825547	0.633615292309911
"HSM7J4I3"	0.753195631056701	0.705252646358918	0.805391809862883	0.641353244947569	0.693911308263323
"HSM7J4I5"	0.701694884458786	0.743415209085021	0.869252341835128	0.653130758711832	0.661046305780785
"HSM7J4I7"	0.718737266462203	0.765255801642056	0.838994157737886	0.68810899315662	0.685381811308676
"HSM7J4I9"	0.713916396894419	0.74819679618387	0.832582525707032	0.681033828232025	0.693327473764074
"HSM7J4IC"	0.730799672565145	0.624647075000627	0.889673699091454	0.629843655783003	0.663991666791901
"HSM7J4IO"	0.805201293701182	0.747329558925968	0.870321762910618	0.634176804210343	0.858727484539172
"HSM7J4IP"	0.741953980615504	0.664558832485419	0.869571262506939	0.62270562706039	0.773881058326134
"HSM7J4IQ"	0.783976434482949	0.706418550435896	0.841305809793139	0.610679191405294	0.785805777129406
"HSM7J4IR"	0.783838047230763	0.73214464225084	0.845365151127533	0.615815664525729	0.770337284893277
"HSM7J4IS"	0.794739925369232	0.699244641020698	0.852682168214691	0.648857374953103	0.800930582114248
"HSM7J4IU"	0.642737894702402	0.568019170734293	0.734949218485918	0.544180531047504	0.613150345058169
"HSM7J4IW"	0.660499838867043	0.554443896140011	0.776044342972842	0.538712643789542	0.618175942165734
"HSM7J4J7"	0.793992445652923	0.709285235928306	0.835142391496887	0.647011424984807	0.708822075124093
"HSM7J4J9"	0.789500660545223	0.647577452121319	0.790947237584171	0.659407854853872	0.720947303715092
"HSM7J4JD"	0.760136767354403	0.59755746559607	0.790908404578491	0.61874798813482	0.664187097474347
"HSM7J4JF"	0.753858969133206	0.597846424245457	0.830164075449896	0.626067689842946	0.681392473985755
"HSM7J4JH"	0.942215004304862	1	1	0.933429538731451	0.970416941224127
"HSM7J4JJ"	0.808191905542834	0.939427286071755	0.980657989843673	0.768380554935188	0.888629293881642
"HSM7J4JN"	0.817551223137539	0.942469414337966	0.971302021474006	0.740684006015654	0.897959495735134
"HSM7J4JP"	0.818543201096421	0.94122676426243	0.983936715160244	0.723118244918813	0.904205725974445
"HSM7J4JZ"	0.733723487844513	0.94074848823078	0.962110337193008	0.780984679647157	0.740936221339855
"HSM7J4K2"	0.646464282381639	0.790056521524427	0.919652221731726	0.641333619583761	0.644339597329924
"HSM7J4K4"	0.670300691425295	0.982738997928543	0.96403008351565	0.878600101012225	0.768041841510437
"HSM7J4K6"	0.68825071013482	0.71150380195446	0.866045710791476	0.67734670792781	0.662210343724718
"HSM7J4K8"	0.698420342789358	0.803708751547778	0.930613865750338	0.659163634161469	0.706865697565973
"HSM7J4KC"	0.851367661031873	0.528874178582233	0.804175858060401	0.634098025139825	0.834509778679522
"HSM7J4KG"	0.734796622902991	0.565713902876639	0.721558073163117	0.59651880004166	0.702874139508778
"HSM7J4KI"	0.689169344820539	0.567688683547545	0.770396432806924	0.593539685368296	0.659400811891569
"HSM7J4KK"	0.720124361431041	0.631944792263975	0.790696451462127	0.593404087759708	0.689285244484316
"HSM7J4KM"	0.70882447288205	0.562565495939853	0.775732036210543	0.620171522133188	0.722041751355578
"HSM7J4KO"	0.731455704137585	0.734561009374452	0.820973452668728	0.644966540875969	0.691350018210267
"HSM7J4KQ"	0.703857093336947	0.653333227119561	0.788472630345526	0.588572126317461	0.626092874008284
"HSM7J4L5"	0.840766609221298	0.898466669133876	0.98847928016032	0.743683942639298	0.736053382929626
"HSM7J4L9"	0.76990089630304	0.892435920677397	0.974996726759121	0.740597598073728	0.727845191724322
"HSM7J4LD"	0.878115167602272	1	0.998008048283549	0.745654763974204	0.779400720870439
"HSM7J4LN"	0.771266338263411	0.89988300392138	0.938811873798645	0.751623778148611	0.757001845642066
"HSM7J4M4"	0.736333919328639	0.607451291872288	0.813887973744843	0.647912244873254	0.727488297328883
"HSM7J4M6"	0.677339048180728	0.562628457241542	0.817357616974067	0.623099277616362	0.663900568955375
"HSM7J4M8"	0.693772806990287	0.631661255629764	0.795236504158663	0.602054762472751	0.686109117907199
"HSM7J4MA"	0.694624907051461	0.603986269845223	0.788710807941048	0.61878187710246	0.690600931002447
"HSM7J4MC"	0.648660153884001	0.634584162520781	0.782754136968156	0.584400094294792	0.631912098709775
"HSM7J4ME"	0.718042621610218	0.556817382067632	0.787971894471648	0.603883969347818	0.718651529891977
"HSM7J4MK"	0.728692247844308	0.651815846506781	0.808041766890519	0.57666786854607	0.635928265861159
"HSM7J4MS"	0.806997973106585	0.696821992374572	0.859564379200746	0.710011807880404	0.747175306084211
"HSM7J4MW"	0.740489853900635	0.590109472116164	0.901908860803796	0.628970710446452	0.654298533833673
"HSM7J4MY"	0.727396580549792	0.668763742829378	0.89687088577427	0.660369697586995	0.76845026891646
"HSM7J4N4"	0.651275067204547	0.608643851446365	0.811794596769607	0.625087408783694	0.709846637699756
"HSM7J4N6"	0.815942028091705	0.569329180683858	0.934958618867158	0.618731365192915	0.850989314903948
"HSM7J4N8"	0.735277479942814	0.583534116319722	0.886654396429468	0.622050777027584	0.761450615886044
"HSM7J4NA"	0.652671034558656	0.640225942469308	0.796901300144576	0.631128624998922	0.679702428863966
"HSM7J4NC"	0.699036807034191	0.674632622673011	0.816248969047488	0.602635547549609	0.659540790506505
"HSM7J4NE"	0.74078922919019	0.710482346182687	0.79725464184981	0.650266313446027	0.682142285303
"HSM7J4NM"	0.679101405518056	0.724409146860926	0.756976312115441	0.598655958844975	0.658807754965564
"HSM7J4NO"	0.888510806671159	0.638628465917326	0.874942354406403	0.655286949684005	0.796477526624123
"HSM7J4NS"	0.732378009004722	0.606745743210386	0.757451676387155	0.623469943692707	0.712115224727108
"HSM7J4NU"	0.712878503991232	0.632847041320206	0.783882752322753	0.645450416591075	0.704084262413684
"HSM7J4NY"	0.683426036334444	0.760123471672168	0.857708894963439	0.60017928468931	0.628045197725396
"HSM7J4O1"	0.683530029498051	0.767732965730945	0.823921415517823	0.648887217324549	0.636583410399386
"HSM7J4O3"	0.713281379936278	0.731464998576223	0.856953387339906	0.665175246768946	0.697547867078574
"HSM7J4O5"	0.717340292278132	0.770540157317185	0.849052328818566	0.683752062827284	0.652777438383189
"HSM7J4O7"	0.694381543813792	0.746767722762594	0.814994631197043	0.619597612383258	0.632535950993504
"HSM7J4O9"	0.650307646205303	0.741577720965415	0.813143529304672	0.629888805224799	0.616769585249003
"HSM7J4OB"	0.710190449331034	0.563873026952385	0.72271249382742	0.541535969644449	0.576065762125302
"HSM7J4OE"	0.760130958239586	0.578843990586459	0.744337228513992	0.562877934728089	0.601527820764745
"HSM7J4OL"	0.810497430223162	0.58841805393378	0.790990635263513	0.555641950365831	0.638496802191764
"HSM7J4ON"	0.799614763331725	0.869020278784208	0.978250168511942	0.723244262718455	0.723154413964395
"HSM7J4OP"	0.790216702616555	0.875628552789588	0.973940085802937	0.721944668313935	0.708588188502181
"HSM7J4OT"	0.970307980979944	0.951402006989343	0.990386317431111	0.795352180001241	0.938406286176157
"HSM7J4OV"	0.987544789534822	1	0.999073747176534	0.954935536862663	0.980083596465262
"HSM7J4OX"	0.879352634994985	0.900494272983435	0.964806801268095	0.819290649865646	0.801639623481158
"HSM7J4OZ"	0.761607056392826	0.637929378087965	0.867902599312408	0.658176301225271	0.682155901377258
"HSM7J4P2"	0.763754218268997	0.575799598834254	0.914393816865613	0.600789780959087	0.669696306858412
"HSM7J4PA"	0.781572317368708	0.56585198162021	0.718780366585273	0.56861784140263	0.647701510667512
"HSM7J4PC"	0.670766043002371	0.589316329370513	0.788042727763685	0.614465878307869	0.709335504561469
"HSM7J4PE"	0.656145964738181	0.545571729041732	0.774859819545074	0.587196568228985	0.69951188938839
"HSM7J4PG"	0.596042218085731	0.555939626370153	0.711175596880412	0.572774797287153	0.573905540644556
"HSM7J4PI"	0.697993977950442	0.569376236381799	0.817319783557689	0.593457799946786	0.69611502200435
"HSM7J4PM"	0.666382765104783	0.569847650219041	0.801377003671342	0.588107061385812	0.684253835993692
"HSM7J4PO"	0.752977683759313	0.713063122225396	0.874713836899238	0.634917896146126	0.774954254763465
"HSM7J4PQ"	0.82429321596371	0.80397093001477	0.923089501176421	0.636036835127981	0.803785440390335
"HSM7J4PS"	0.793900925721168	0.698678090220327	0.887742845764122	0.611034534463364	0.78387404341502
"HSM7J4PU"	0.825583201519184	0.792452069947305	0.90677483111678	0.711245848764774	0.814424843427805
"HSM7J4PW"	0.744634821754215	0.696892975625017	0.872700953306641	0.62922177717105	0.766191421619799
"HSM7J4PY"	0.78646922124584	0.715446471381628	0.881431564780077	0.629153136923918	0.77895409278784
"HSM7J4Q1"	0.700205089580053	0.560550828974245	0.76835119703764	0.563085190072527	0.677175135507375
"HSM7J4Q7"	0.721609482693849	0.532687599678704	0.780220510604271	0.560486509516985	0.660495704207818
"HSM7J4Q9"	0.770099801680607	0.572286492898897	0.843708293498207	0.567037142944506	0.698429955682577
"HSM7J4QB"	0.801514614789612	0.742552895982135	0.806904595062922	0.744189687985187	0.876941046163348
"HSM7J4QD"	0.807404844290207	0.862134340933283	0.854766426768888	0.808930183975612	0.904399340250914
"HSM7J4QF"	0.837461215100838	0.759756078480813	0.888019346701273	0.717046658489576	0.898234574565952
"HSM7J4QH"	0.81269897353426	0.698197163850153	0.802622609045438	0.721085910928592	0.885606488365482
"HSM7J4QL"	0.767225739702778	0.695124456209794	0.846950891012657	0.712535784919107	0.862637902263793
"HSM7J4QT"	0.655075131442305	0.631705029417717	0.724050939371196	0.646094334146984	0.630106963350375
"HSM7J4QZ"	0.693883615649601	0.55667209380341	0.809499309957575	0.621394078510604	0.761707563666158
"HSM7J4R2"	0.756518114953819	0.569550378499554	0.868147339558455	0.600103568571666	0.80063722457161
"HSM7J4RE"	0.670353634891647	0.563476412924057	0.81621330981809	0.554590525164852	0.629043068722665
"HSMA33IA"	0.749802765251062	0.604740228833709	0.933146234552013	0.565353599951796	0.654759300722808
"HSMA33IC"	0.683739015148742	0.581155341132813	0.861670089127843	0.54530517721173	0.611015169137762
"HSMA33IE"	0.751227299638821	0.886782141762603	0.943284364880854	0.712455622537525	0.718356102400157
"HSMA33IG"	0.743936369006799	0.599876606751408	0.860178375802059	0.623342574607767	0.698597951480996
"HSMA33IK"	0.716635860363451	0.560715016783152	0.833049285931517	0.605137195708735	0.656176488563446
"HSMA33IS"	0.69276238674004	0.544730030799949	0.80598436959602	0.629166253157983	0.695904920610883
"HSMA33J3"	0.766225728752965	0.55725374055402	0.916618402006994	0.561114431671881	0.733477450104794
"HSMA33J5"	0.739559376949951	0.565224630598452	0.859388901954811	0.577543266734075	0.736186812398876
"HSMA33J7"	0.686633255049864	0.618140388361329	0.776321830040995	0.600668333477196	0.622909517333247
"HSMA33J9"	0.637996763311968	0.669059248864496	0.779926391026891	0.57306604196627	0.621547952609089
"HSMA33JB"	0.745339839417725	0.571204017271908	0.842805582344964	0.56887764637162	0.644593879431651
"HSMA33JD"	0.717457486918643	0.59924783256748	0.716116873696546	0.564669111342116	0.595768572928
"HSMA33JN"	0.765184962022932	0.611965335598855	0.866230668169238	0.549188202444559	0.724940332871663
"HSMA33JP"	0.771988828103008	0.658910499890577	0.899708245036123	0.555741198033877	0.741329256327072
"HSMA33JR"	0.727613701177252	0.599565907274768	0.853751229830365	0.543414053748214	0.691470390349833
"HSMA33JZ"	0.864038279276938	0.913533669616136	0.977323837824165	0.846067950555832	0.781571226942095
"HSMA33KE"	0.752757675632747	0.707146442564102	0.878457036152369	0.627787969301895	0.703954330684286
"HSMA33KM"	0.774067709018853	0.679627215141955	0.86058511010717	0.612034508011066	0.717118387017399
"HSMA33KO"	0.78435404136483	0.67172124737561	0.873764861717015	0.623061538023664	0.698527037204656
"HSMA33KQ"	0.813780707283824	0.852562938400759	0.932088502722775	0.721089250071682	0.871325135342792
"HSMA33KS"	0.842510196229408	0.847970237904252	0.907936892150119	0.759870475342749	0.900794891217192
"HSMA33KU"	0.801330112348323	0.84961596441617	0.919045006998769	0.712530201224182	0.855350191013347
"HSMA33L1"	0.791337220561182	0.846104913426687	0.917479758943639	0.694019552364326	0.858276992878372
"HSMA33LB"	0.706066234961829	0.671006949583143	0.799994119683389	0.686502797341622	0.727520848647375
"HSMA33LH"	0.685647038724157	0.570271817394388	0.796909084657351	0.647252468082255	0.612956936419299
"HSMA33LH_TR"	0.70099844000067	0.577526642469075	0.793274333462109	0.612484365187151	0.621750917492529
"HSMA33LJ"	0.675629116306938	0.602112446809619	0.786529255596539	0.595570141042722	0.61695201416872
"HSMA33LP"	0.689003055618335	0.557443969974704	0.771891132812688	0.544911556426084	0.645489135839575
"HSMA33LX"	0.714683772841259	0.571832327570825	0.77227358036884	0.582272690708309	0.68718945157229
"HSMA33LZ"	0.846841842713126	0.666382149654755	0.828234998414129	0.615510539644277	0.775823413496862
"HSMA33M2"	0.748218742806172	0.597526745360411	0.755287919696611	0.621369432218511	0.710118380562751
"HSMA33M8"	0.873018238694117	0.731273924506883	0.918116089961833	0.672060709468763	0.822261223260778
"HSMA33MA"	0.690842904725194	0.768358171605199	0.919895451448497	0.634447449218161	0.695732114737075
"HSMA33MC"	0.683673391219557	0.780380170809681	0.862046738400484	0.74740129576536	0.678272929831093
"HSMA33ME"	0.760277538663912	1	0.936020430377984	0.766228550527082	0.694111059828538
"HSMA33MG"	0.729977833960675	0.946915666926134	0.965932122515744	0.829259598740284	0.71983330072877
"HSMA33MI"	0.718383432027426	0.982569583476641	0.947293324976854	0.925197225137776	0.728612313434595
"HSMA33MK"	0.76956946360673	0.948127692224698	0.945960300863462	0.771346461428683	0.739084512020232
"HSMA33MS"	0.72136312944649	0.588770833907775	0.884849545928029	0.545481530176683	0.685627178576525
"HSMA33MV"	0.754663822036771	0.53474869555199	0.82785602449743	0.542273632115441	0.706059299905663
"HSMA33MZ"	0.896355385978882	0.639134257019977	0.965150642624065	0.747114562750638	0.914922640773178
"HSMA33NA"	0.751335864241077	0.591076859138087	0.789254229820715	0.655893589167705	0.678885790037702
"HSMA33NC"	0.780592854003976	0.641637491687212	0.846440469208416	0.628599882904695	0.732645552118602
"HSMA33NO"	0.854919749690323	0.94674150069785	0.967238886367154	0.733330627721445	0.903376250642948
"HSMA33NQ"	0.941278382258129	0.849180395055998	0.908149837179948	0.821115931185889	0.929406056521919
"HSMA33NW"	0.745635098806596	0.790871846889888	0.925637194501028	0.644619515022012	0.62239096079243
"HSMA33NY"	0.653387693251817	0.664321279469537	0.809343701860968	0.601306284269016	0.62234043887013
"HSMA33O1"	0.729026396926741	0.869981886865425	0.837945215935553	0.728972198423285	0.688022738422993
"HSMA33O3"	0.744372372260006	0.89341616052905	0.797934932208187	0.760084574463757	0.711283152147685
"HSMA33OD"	0.762203555659276	0.617274746589082	0.760856066864223	0.608121378486744	0.643878563007815
"HSMA33OJ"	0.834245109133463	0.748324051107441	0.865756918072045	0.623920683662448	0.721792582803979
"HSMA33OL"	0.876533479587971	0.735624231515946	0.918607788789864	0.66094741199599	0.802614558656463
"HSMA33OP"	0.724296313874103	0.898591104111033	0.874495249725457	0.840933409430194	0.71945431576082
"HSMA33OR"	0.701497691592838	0.852113805987927	0.901391489764819	0.767436313442236	0.685652779376663
"HSMA33OT"	0.695516207663719	0.933089516547174	0.928744168596683	0.776264941281839	0.671229176651972
"HSMA33OV"	0.635685188652859	0.796503549835257	0.899199091897874	0.633237541001588	0.654621992416136
"HSMA33OX"	0.648218572588312	0.792718612780543	0.913761544710979	0.654311291318603	0.658508024697232
"HSMA33OZ"	0.715678098585466	0.806521655678357	0.904896403082765	0.648848476846699	0.702456264394804
"HSMA33P6"	0.640528186758695	0.609610330432495	0.814747551081715	0.55256567354689	0.612384070862905
"HSMA33PL"	0.818784713626051	0.850247373640169	0.907994946513764	0.717822511096142	0.880390428878433
"HSMA33PN"	0.794812579718855	0.851566202803574	0.904294681883782	0.693026575118974	0.864070117769262
"HSMA33PX"	0.803689065553046	0.751646824772394	0.873617062639385	0.623419970813769	0.742939930278374
"HSMA33PZ"	0.821711292837722	0.848867030649287	0.953208455958725	0.743226533299538	0.773476433934507
"HSMA33Q6"	0.797925547060228	0.578354520280163	0.832278667274284	0.65387155475865	0.688172640760326
"HSMA33QM"	0.639235519525678	0.60627964404712	0.767591778275584	0.560168753372619	0.596788795403622
"HSMA33QO"	0.801356040705665	0.644839173477875	0.939012203932738	0.587455272613991	0.781354315220599
"HSMA33QY"	0.673556559120431	0.5874271911301	0.80701125837092	0.579779350508425	0.658328875019509
"HSMA33R1"	0.738673086928269	0.598261052059339	0.886958297275154	0.605927785786564	0.695026421821343
"HSMA33R5"	0.679307399618648	0.509957405522817	0.80289982352492	0.52098002131664	0.635665455341683
"HSMA33R7"	0.727312182917404	0.617417233575022	0.865717011548129	0.574959498010431	0.65708625004905
"HSMA33R9"	0.653332419529638	0.515611253340895	0.744387935311685	0.563826714739571	0.62704830412868
"HSMA33RD"	0.770793490150304	0.592192858475379	0.909956379702314	0.545850362536788	0.816349218995197
"HSMA33RF"	0.750837126814118	0.604454355247075	0.895805867957447	0.591041451828969	0.746772972469878
"HSMA33RR"	0.771978185554259	0.625691204644472	0.763502543176554	0.679474128480906	0.745147250890867
"HSMA33RT"	0.736791011606485	0.641168019752679	0.833453818415593	0.619543228773049	0.647534285474431
"HSMA33RX"	0.739394889783721	0.597898606105141	0.804663029230251	0.625953654154308	0.680703442258921
"HSMA33RX_TR"	0.75900672018492	0.58086933002513	0.816855302028547	0.628844539035356	0.704113324270768
"HSMA33S4"	0.708169366016955	0.57731031396348	0.798127667809253	0.569676916085023	0.663032389352017
"HSMA33SE"	0.698666382718959	0.647843862347131	0.816428230456084	0.56662928249538	0.664964248622072
"HSMA33SG"	0.637179451191123	0.618245592237957	0.745344756311744	0.558872587449897	0.611075639911274
"HSMA33SI"	0.750032059474601	0.67908630351721	0.82522143506502	0.582886443799631	0.758677441653688
"HSMA33SK"	0.64906480342773	0.634983627841962	0.748595386828143	0.580100071940737	0.667088768742854
"MSM5LLDA"	0.71852319897928	0.728706886308722	0.758001819331603	0.657145700608488	0.764923613693235
"MSM5LLDC"	0.723620554533137	0.645513435163355	0.792356842266877	0.642208924699661	0.758123960304931
"MSM5LLDE"	0.702619913096666	0.744527134964288	0.814917936965022	0.680225801837559	0.767553608241825
"MSM5LLDI"	0.824179308292649	0.920741407935397	0.845517017444265	0.740111656906749	0.825810394252656
"MSM5LLDK"	0.791854854817081	0.708959158491803	0.745884193323347	0.720138620620896	0.804315137790257
"MSM5LLDM"	0.768263884289734	0.792120544889648	0.750463199530079	0.733789708335152	0.794277182474408
"MSM5LLDQ"	0.76934839283104	0.733085218416012	0.737346257225426	0.640131280935545	0.77110135233641
"MSM5LLDS"	0.820489612013021	0.728424847955606	0.798548996393089	0.719971262050184	0.795863036205154
"MSM5LLEP"	0.664795185032451	0.699538571051568	0.771145451724943	0.568936566213474	0.633358749062264
"MSM5LLER"	0.738331334309967	0.687281963117345	0.745988155934909	0.655036163518825	0.636640821897166
"MSM5LLF4"	0.975667899937572	1	0.995677585568488	0.931885188951494	0.969034987856527
"MSM5LLF6"	0.881493115348587	0.764812488928661	0.925427022391613	0.767964632930067	0.917526785771143
"MSM5LLF8"	0.917775465616984	0.823979530765629	0.945890523272649	0.856355486024433	0.944611719522219
"MSM5LLGL"	0.711677495417611	0.665732555153088	0.842443463339357	0.633458785901707	0.666085227106653
"MSM5LLHC"	0.769469818665068	0.521651820956433	0.798250394333661	0.58428678321355	0.822219648096775
"MSM6J2HD"	0.835851656060555	0.848424363059802	0.86794838934864	0.756579393125947	0.76299007429747
"MSM6J2HF"	0.80600520241731	0.795570702244128	0.845023523079561	0.716565173832943	0.751522340261254
"MSM6J2HH"	0.729700182824963	0.786948033734877	0.872070365264143	0.831617954825028	0.717767565913389
"MSM6J2HJ"	0.774664202589893	0.862489479144763	0.877191240359309	0.729938794716107	0.741143728310825
"MSM6J2HL"	0.836986587224528	0.868144226844331	0.887613182982763	0.726107202501934	0.760827137117026
"MSM6J2HN"	0.664181937456764	0.561839539668348	0.727174238979463	0.521824659717454	0.579311592089143
"MSM6J2HP"	0.631165802326894	0.564080392095807	0.716192637934284	0.563903016723269	0.631812833568582
"MSM6J2HR"	0.68725099924962	0.565857429201692	0.706034425201362	0.545736750780503	0.605207826879234
"MSM6J2HT"	0.737856196242367	0.678704357746573	0.863023084824842	0.64406487884559	0.670421664067317
"MSM6J2IE"	0.753412045409498	0.737683255253623	0.786489196931034	0.639571952277369	0.689350688210944
"MSM6J2IG"	0.800882141360308	0.851615309240609	0.896582731939816	0.680276774932777	0.692119585173931
"MSM6J2II"	0.721453814849197	0.81461385539907	0.891741234139353	0.655001450801942	0.745115030644771
"MSM6J2IK"	0.658685050763757	0.796924545986483	0.869931105107244	0.606976971696366	0.639009593465542
"MSM6J2IM"	0.706331624766928	0.796784777917737	0.874189970217101	0.64655701403864	0.653621699559026
"MSM6J2IO"	0.713015521229494	0.783584599091423	0.852523474420452	0.625325163470007	0.640901321839508
"MSM6J2IQ"	0.72047576755182	0.629293285354514	0.858000895965244	0.630592526908257	0.655986123547009
"MSM6J2IY"	0.734815469504303	0.658825098904013	0.798948442941348	0.616008103242692	0.65227223941809
"MSM6J2J1"	0.703482732597553	0.600350101630563	0.832146292163076	0.621780529436803	0.642949882883772
"MSM6J2J3"	0.660647502203659	0.502636504745737	0.767531272274711	0.510863875249341	0.687594265182007
"MSM6J2J5"	0.700418797473021	0.57821092945445	0.782950273045294	0.538857441878286	0.619078534772467
"MSM6J2JB"	0.732454393541988	0.723580356576741	0.778513879197207	0.575132602916017	0.618305482050709
"MSM6J2JD"	0.709705206452469	0.593162635738424	0.776769078968249	0.529265681348451	0.636510387338176
"MSM6J2JN"	0.777430557702008	0.805298815222757	0.806803188012896	0.636362141268087	0.695776059326985
"MSM6J2JP"	0.835361804422991	0.842534097718974	0.855472556615333	0.721954559173819	0.792624817188331
"MSM6J2JR"	0.81997691444871	0.843373995215734	0.916682782368408	0.652294908151136	0.7413725450771
"MSM6J2JT"	0.80863996756327	0.845605354629369	0.880243480472749	0.655213991002309	0.785677105391045
"MSM6J2JZ"	0.80713850219196	0.676698518863464	0.940482499013576	0.608909748246972	0.825158881462225
"MSM6J2K2"	0.82773446673612	0.62198041578441	0.941548630769806	0.614043684464112	0.850530704286967
"MSM6J2K4"	0.718263743200394	0.60337461398631	0.891822353345715	0.564435166984601	0.719403861635057
"MSM6J2K6"	0.785795006471938	0.631761067816698	0.930028466713322	0.585892175308992	0.787236871198063
"MSM6J2K8"	0.646184457511392	0.534661931185929	0.700876241780991	0.571509963794481	0.689851220404027
"MSM6J2KA"	0.675165913234677	0.626419297687266	0.84251546520446	0.567420728564607	0.699779714608287
"MSM6J2KC"	0.822686220086166	0.489948336820459	0.871933069791017	0.585402099683354	0.871862777970604
"MSM6J2KE"	0.833511111229128	0.518301043521154	0.849681806724816	0.580111076215517	0.861875580979303
"MSM6J2KM"	0.769556603368251	0.507502070717027	0.774634535559194	0.601813335092742	0.81140383766644
"MSM6J2LB"	0.718354443889089	0.773535312743949	0.773402991581173	0.679475626815694	0.657499899719249
"MSM6J2LH"	0.854645132409524	0.836617208466594	0.95091142295197	0.853494341099666	0.934293043062745
"MSM6J2LJ"	0.888267204993444	0.827310660847573	0.946740371410373	0.85157530587825	0.932284584571081
"MSM6J2LL"	0.870474529916675	0.838751571133885	0.948793666269638	0.847158545307995	0.931906328905784
"MSM6J2LN"	0.821800017727768	0.840836859637429	0.949804433946242	0.780310437594981	0.904528083785287
"MSM6J2LR"	0.888306826751011	0.836729541610937	0.930574286851524	0.785474651975597	0.903766850182385
"MSM6J2LT"	0.7220519498155	0.70656436814721	0.763446567830615	0.59692439752669	0.654692938517051
"MSM6J2LV"	0.770827642003425	0.846549987514413	0.895252345071847	0.699666571158248	0.718265139355503
"MSM6J2LW"	0.66904049747713	0.586744923031594	0.719053590230216	0.593766141812728	0.751703297302678
"MSM6J2LY"	0.675662782197828	0.582919662581958	0.801749984343217	0.590908601898781	0.649728619910668
"MSM6J2M3"	0.667391240484477	0.512948979419014	0.747521947258526	0.572441431073067	0.725453902471451
"MSM6J2MB"	0.833923752002483	0.834454800436163	0.937509488738189	0.78846266614758	0.895912640679211
"MSM6J2MD"	0.840645169958499	0.834327464168896	0.944659216123194	0.786522204543938	0.924621314019707
"MSM6J2MF"	0.838640124202608	0.835342899602215	0.94294743550218	0.7954677660914	0.899595372202083
"MSM6J2MH"	0.835521648377022	0.84524790888965	0.945488780228068	0.780555441941587	0.908790640906584
"MSM6J2MJ"	0.817317717356958	0.835545612092604	0.961978170405759	0.783110451038645	0.907747943778092
"MSM6J2ML"	0.954017106912681	1	0.996023465819451	0.84119507377771	0.961826180312396
"MSM6J2OH"	0.774026665097792	0.921886626872864	0.866080409945509	0.783118435427453	0.750112675271164
"MSM6J2OJ"	0.746097614625892	0.575950325704741	0.743659849248554	0.574473865487472	0.716710271823911
"MSM6J2OL"	0.835512582214004	0.756418622935829	0.856113735597461	0.686623948393757	0.771855266758923
"MSM6J2ON"	0.830987989833001	0.856464466218244	0.884956822546517	0.768293821772857	0.777251171222524
"MSM6J2OP"	0.80745753219929	0.665569422247088	0.778991334008896	0.642432399520699	0.725698779683214
"MSM6J2PK"	0.76304395048635	0.744238193220684	0.864665931724871	0.60931819805436	0.695173240087737
"MSM6J2PM"	0.75501293744576	0.673109213704537	0.871647331790231	0.564748401912704	0.729206280738066
"MSM6J2PO"	0.681532976757625	0.624212047060919	0.788428786912924	0.579160042256996	0.716193116864917
"MSM6J2PS"	0.68507988145848	0.542742487695484	0.72526066159499	0.552441325865521	0.750383441676366
"MSM6J2PU"	0.733309687380867	0.894340358259881	0.840053276976047	0.802983664990625	0.873418901689222
"MSM6J2PW"	0.655996250610215	0.537606957985384	0.72456662828836	0.566514507932224	0.72183736712194
"MSM6J2Q1"	0.702961970247228	0.578033083902312	0.733172561199807	0.579881810010911	0.724143770366618
"MSM6J2Q3"	0.731045635235709	0.798132456952606	0.865957972896626	0.635132356424315	0.67244282856963
"MSM6J2Q5"	0.765820137139172	0.806533633286867	0.846100701953464	0.664448479076015	0.710646176832678
"MSM6J2Q7"	0.775873113763081	0.82321079578275	0.845524615280045	0.637793899015195	0.703705635594598
"MSM6J2Q9"	0.850143276027064	0.85032430442006	0.919917900087032	0.724402397705347	0.757652543736834
"MSM6J2QB"	0.757994086385953	0.790194111210355	0.85039647937689	0.648139131442321	0.688939739931249
"MSM6J2QD"	0.76172019198639	0.795347148436985	0.880830693520179	0.671551285643658	0.701344157840453
"MSM6J2QF"	0.714525415235375	0.563812342522388	0.714310853928848	0.573683058889598	0.647064422996492
"MSM6J2QH"	0.640806190324021	0.493118384880954	0.686269091782342	0.540811028368822	0.587578964501958
"MSM6J2QJ"	0.616944607566516	0.539904673054043	0.783025151178016	0.541806666888399	0.660517585306215
